Date,N+1 Close / N Close,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude,HSI Open (N),HSI Close (N),Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes,"BB Divert or converge
(3-day)","BB Divert or converge
(5-day)",BB10 Upper Slope (3-day),BB10 Lower Slope (3-day),Stock Crash,Change RMB / USD
4/11/2015,-0.00581,1.00000,0.11370,0.45938,0.01285,0.62320,-0.00467,0.03510,20847.00000,20612.00000,1.00000,0.00000,1.00000,-0.94913,0.10848,0.71161,-0.00152,-0.00801,-0.00551,0.999794544
5/11/2015,-0.00469,0.00000,0.54815,0.50536,0.03510,0.50696,-0.00068,0.02289,20404.00000,20427.00000,0.00000,0.00000,1.00000,-0.16704,0.02017,0.47239,-0.00005,-0.00135,-0.02940,0.999968385
6/11/2015,-0.01824,0.00000,0.63061,0.20669,0.02289,0.48488,-0.00160,0.01010,20550.00000,21304.00000,0.00000,0.00000,1.00000,-0.68628,-0.13213,-0.03798,-0.00564,0.00270,-0.02340,1.001628227
9/11/2015,-0.00671,0.00000,0.57627,-0.38714,0.01010,0.25911,-0.00406,0.02188,21500.00000,21971.00000,0.00000,1.00000,0.00000,-2.31951,-0.30774,-0.29378,-0.01343,0.00593,-0.03037,1.001088981
10/11/2015,0.01595,0.00000,0.54101,-0.43100,0.02188,0.23829,-0.00610,0.01581,21577.00000,21474.00000,0.00000,1.00000,0.00000,10.38135,-0.24576,-0.34542,-0.01257,0.00073,-0.02945,1.00143463
11/11/2015,-0.02185,1.00000,0.19839,-0.03497,0.01581,0.48791,-0.00680,0.01308,21650.00000,21375.00000,0.00000,1.00000,0.00000,3.44831,-0.02110,-0.32235,-0.00711,-0.00647,-0.01208,0.99993703
12/11/2015,-0.01992,1.00000,0.12458,0.82563,0.01308,0.66198,-0.00329,0.02244,21620.00000,21474.00000,1.00000,0.00000,1.00000,5.88306,0.05053,-0.20764,-0.00218,-0.00444,-0.02123,1.000897383
13/11/2015,0.00949,0.00000,0.49112,-0.18908,0.02244,0.41275,-0.00236,0.01390,21480.00000,21333.00000,0.00000,1.00000,0.00000,1.67028,0.17016,0.14547,0.00132,-0.00620,0.00313,1.00028313
16/11/2015,-0.00180,1.00000,0.10486,-1.00915,0.01390,0.09615,-0.00458,0.01078,21670.00000,21980.00000,0.00000,1.00000,0.00000,0.93570,0.47121,0.54555,0.00575,-0.01537,0.01665,1.000707625
17/11/2015,0.01371,2.00000,-0.06890,1.64869,0.01078,0.09201,-0.00454,0.01937,22100.00000,21730.00000,0.00000,0.00000,1.00000,0.74877,0.39210,0.62898,0.00535,-0.01495,0.01482,0.999591439
18/11/2015,0.01068,1.00000,0.13389,0.26737,0.01937,0.19469,-0.00690,0.01110,21740.00000,22084.00000,0.00000,1.00000,0.00000,1.19539,0.15584,0.70048,-0.00174,-0.01242,0.00297,1.001163303
19/11/2015,-0.00704,1.00000,0.19636,1.30562,0.01110,0.41658,-0.00899,0.00900,21626.00000,21681.00000,1.00000,0.00000,1.00000,1.87442,-0.05816,0.31114,-0.01069,-0.00717,-0.00678,1.000989228
20/11/2015,-0.00712,0.00000,0.41643,0.47914,0.00900,0.80707,-0.00659,0.02015,21788.00000,21592.00000,1.00000,1.00000,0.00000,1.61959,-0.29810,-0.18872,-0.01731,0.00497,-0.00607,0.999701956
23/11/2015,-0.00283,0.00000,0.63790,0.81316,0.02015,0.20315,-0.00518,0.01059,21466.00000,21313.00000,0.00000,0.00000,1.00000,1.12319,-0.43728,-0.47001,-0.01939,0.01003,-0.03721,1.000313824
24/11/2015,-0.00192,1.00000,0.57947,-0.05400,0.01059,0.67518,-0.00425,0.01351,21340.00000,21181.00000,0.00000,1.00000,0.00000,0.81970,-0.36477,-0.55413,-0.01372,0.00573,-0.03211,1.00067451
25/11/2015,-0.02500,1.00000,0.42628,0.55106,0.01351,0.36670,-0.00270,0.01140,21017.00000,21224.00000,0.00000,0.00000,1.00000,0.56572,-0.13130,-0.51117,-0.00513,-0.00018,-0.02165,1.000078379
26/11/2015,-0.00660,1.00000,0.37433,1.10721,0.01140,0.17536,-0.00411,0.01958,20600.00000,20451.00000,0.00000,1.00000,0.00000,1.11252,-0.22573,-0.50816,-0.00785,-0.00023,-0.01576,0.999905953
27/11/2015,0.01607,1.00000,0.38112,0.29280,0.01958,0.10467,-0.00616,0.03045,20752.00000,20792.00000,0.00000,1.00000,0.00000,1.45406,0.25267,0.08820,-0.00189,-0.01057,0.01314,1.000062704
30/11/2015,0.01030,1.00000,-0.09136,-0.14690,0.03045,0.32444,-0.00507,0.01721,21177.00000,21507.00000,0.00000,1.00000,0.00000,1.05142,1.16369,0.67529,0.01035,-0.02091,0.00762,1.000846448
1/12/2015,-0.00622,0.00000,-0.00888,1.05561,0.01721,0.40866,-0.00310,0.02055,21761.00000,21846.00000,1.00000,0.00000,1.00000,0.80988,0.46320,0.83291,0.00654,-0.01316,-0.00745,1.000501175
2/12/2015,-0.01537,0.00000,0.29382,0.52326,0.02055,0.74025,-0.00129,0.01883,22137.00000,21764.00000,0.00000,0.00000,1.00000,0.31257,0.08726,1.35250,0.00121,-0.00394,-0.03475,1.000093923
3/12/2015,-0.00367,0.00000,0.45949,0.33209,0.01883,0.41631,-0.00209,0.00755,21850.00000,22473.00000,0.00000,0.00000,1.00000,0.37358,-0.03298,0.41495,-0.00301,-0.00110,-0.04035,1
4/12/2015,-0.01401,0.00000,0.38767,-1.28919,0.00755,0.28198,-0.00668,0.00820,22525.00000,22419.00000,0.00000,1.00000,0.00000,1.00665,-0.05986,0.02218,-0.00831,-0.00494,-0.03964,0.999796519
7/12/2015,-0.01057,1.00000,0.20887,1.09602,0.00820,0.06925,-0.00894,0.01250,22600.00000,22403.00000,0.00000,1.00000,0.00000,1.26960,-0.15282,-0.18076,-0.01313,-0.00449,-0.05104,1.000563601
8/12/2015,-0.01133,1.00000,0.17242,-0.72711,0.01250,0.72154,-0.00926,0.01435,22483.00000,22658.00000,0.00000,1.00000,0.00000,1.37590,0.04759,-0.01512,-0.00761,-0.01102,-0.04621,1.00111092
9/12/2015,-0.01508,1.00000,0.09364,0.28442,0.01435,0.09543,-0.01069,0.00773,22600.00000,22511.00000,0.00000,1.00000,0.00000,1.60713,0.27442,0.07967,-0.00355,-0.01820,-0.02942,1.001406646
10/12/2015,0.00085,1.00000,0.03906,-0.39534,0.00773,0.15299,-0.01237,0.02135,22379.00000,22465.00000,0.00000,1.00000,0.00000,1.51164,0.11637,0.16949,-0.00842,-0.01659,0.00642,1.001685604
11/12/2015,0.00302,1.00000,0.01101,0.20292,0.02135,0.13618,-0.01223,0.01887,22677.00000,22912.00000,0.00000,1.00000,0.00000,1.33696,0.37422,0.75133,0.00014,-0.02544,0.03332,1.001526955
14/12/2015,0.02082,1.00000,0.01926,-0.93833,0.01887,0.77476,-0.01044,0.02884,23085.00000,23100.00000,0.00000,1.00000,0.00000,1.35460,0.63787,0.82846,0.01198,-0.03452,0.04613,1.002722549
15/12/2015,0.01340,0.00000,0.17330,0.59436,0.02884,0.42981,-0.01108,0.01898,23024.00000,23041.00000,0.00000,0.00000,1.00000,1.57893,0.31252,0.80368,0.00316,-0.02668,0.03206,1.000574062
16/12/2015,-0.00332,0.00000,0.25612,1.20936,0.01898,0.38623,-0.01151,0.01570,22980.00000,22929.00000,1.00000,0.00000,1.00000,1.82744,-0.06599,0.52979,-0.01456,-0.00808,0.02150,1.000310126
17/12/2015,0.01169,0.00000,0.46175,1.16863,0.01570,0.35487,-0.00865,0.01972,22750.00000,22844.00000,1.00000,0.00000,1.00000,1.63400,-0.23680,0.00172,-0.02178,0.00619,0.01491,1.001906681
18/12/2015,-0.00159,0.00000,0.63252,-0.18628,0.01972,0.52936,-0.00544,0.01772,23284.00000,23180.00000,0.00000,1.00000,0.00000,0.89550,-0.27080,-0.31892,-0.01951,0.01030,0.04086,1.001609085
21/12/2015,0.01556,0.00000,0.63651,0.15702,0.01772,0.73936,-0.00263,0.02483,23415.00000,23043.00000,1.00000,0.00000,1.00000,0.44825,-0.26641,-0.44012,-0.01447,0.01038,0.01989,0.999660163
22/12/2015,0.00711,0.00000,0.84100,0.78469,0.02483,0.49413,0.00020,0.00899,23129.00000,23070.00000,0.00000,0.00000,1.00000,-0.04397,-0.08318,-0.33145,-0.00308,0.00377,0.00572,0.999891833
23/12/2015,-0.01645,1.00000,0.78156,0.76091,0.00899,0.76091,0.00415,0.01860,23037.00000,22978.00000,1.00000,0.00000,1.00000,-1.20606,0.21780,-0.10664,0.01129,-0.00350,-0.01413,0.999690919
24/12/2015,-0.00006,0.00000,0.90034,1.20712,0.01860,0.31699,0.00868,0.00366,23045.00000,22762.00000,1.00000,0.00000,1.00000,-4.21738,0.38193,0.26699,0.02222,-0.00592,-0.03038,0.999845412
28/12/2015,-0.01318,1.00000,0.84393,0.56493,0.00366,0.11756,0.01029,0.01966,22745.00000,22684.00000,0.00000,1.00000,0.00000,-9.02956,0.21183,0.47576,0.01840,0.00147,-0.05329,0.999922694
29/12/2015,0.00012,1.00000,0.63285,0.03902,0.01966,0.57791,0.00993,0.00794,22420.00000,22357.00000,0.00000,1.00000,0.00000,-28.36626,-0.25168,0.03413,-0.00290,0.02415,-0.06221,1.001762714
30/12/2015,-0.03621,0.00000,0.60950,0.90295,0.00794,0.24253,0.00817,0.02319,22520.00000,22580.00000,0.00000,1.00000,0.00000,-5.46609,-0.44277,-0.32473,-0.01343,0.03204,-0.05248,0.999398027
31/12/2015,-0.00947,1.00000,0.35341,0.18941,0.02319,0.32098,0.00451,0.00727,22708.00000,23114.00000,0.00000,0.00000,1.00000,-1.29264,-0.35651,-0.51846,-0.00877,0.01886,-0.09788,1.000988448
4/1/2016,-0.00924,0.00000,0.31052,-0.44546,0.00727,0.19880,-0.00239,0.03958,23042.00000,22963.00000,0.00000,1.00000,0.00000,0.43466,0.36905,-0.23712,0.00765,-0.01301,-0.05163,1.000385731
5/1/2016,-0.04200,1.00000,-0.04606,0.11743,0.03958,0.35465,-0.00786,0.02734,22907.00000,22738.00000,0.00000,1.00000,0.00000,1.18017,1.06492,0.32875,0.01777,-0.03478,-0.06885,1.006431513
6/1/2016,0.01050,1.00000,0.04169,0.13197,0.02734,0.41282,-0.01050,0.01296,22656.00000,22608.00000,0.00000,1.00000,0.00000,1.59122,0.59927,1.18949,0.01190,-0.03469,-0.07237,0.99802311
7/1/2016,-0.03852,1.00000,0.09839,-0.66064,0.01296,0.19302,-0.01640,0.03777,22430.00000,22372.00000,0.00000,1.00000,0.00000,2.00943,0.61805,2.34115,0.01436,-0.05046,-0.02701,1.00525144
8/1/2016,-0.00774,1.00000,0.02218,0.64793,0.03777,0.55466,-0.02096,0.02161,22280.00000,22359.00000,0.00000,0.00000,1.00000,2.47571,0.49452,1.39014,0.00898,-0.05483,-0.05136,1.005529503
11/1/2016,0.00654,1.00000,0.18023,-0.74350,0.02161,0.15837,-0.02611,0.01348,22301.00000,22905.00000,0.00000,1.00000,0.00000,2.99947,0.17396,0.89953,-0.01064,-0.04442,-0.03074,1.000546871
12/1/2016,-0.00410,1.00000,0.09282,0.93881,0.01348,0.07486,-0.02973,0.02633,22523.00000,22319.00000,0.00000,1.00000,0.00000,3.10959,0.09297,0.63346,-0.01917,-0.04248,-0.03569,0.995900706
13/1/2016,-0.02640,1.00000,0.14197,0.81258,0.02633,0.19610,-0.02854,0.02964,21883.00000,22041.00000,0.00000,0.00000,1.00000,3.18765,-0.01894,0.15173,-0.02765,-0.02961,-0.03555,1.000457352
14/1/2016,-0.01232,1.00000,0.22311,-0.51623,0.02964,0.78495,-0.02732,0.02747,22251.00000,22270.00000,0.00000,1.00000,0.00000,3.00933,-0.09228,-0.00789,-0.03354,-0.01961,-0.04292,1.000441905
15/1/2016,0.02987,0.00000,0.25906,0.66716,0.02747,0.05944,-0.02916,0.02771,22316.00000,22137.00000,0.00000,1.00000,0.00000,2.49468,-0.20083,-0.21596,-0.04505,-0.00965,-0.04713,1.002254242
18/1/2016,-0.04325,1.00000,0.15645,-0.28516,0.02771,0.13566,-0.02928,0.01909,22452.00000,22483.00000,0.00000,1.00000,0.00000,1.92405,-0.20972,-0.28265,-0.04553,-0.00947,-0.02015,0.999194553
19/1/2016,-0.02243,1.00000,0.14854,0.40050,0.01909,0.87844,-0.02313,0.03378,22516.00000,22761.00000,1.00000,0.00000,1.00000,1.53388,-0.16678,-0.33411,-0.03426,-0.00996,0.00017,0.999087439
20/1/2016,0.03437,0.00000,0.36862,0.36049,0.03378,0.31267,-0.02282,0.03894,22800.00000,22695.00000,0.00000,1.00000,0.00000,1.40036,-0.24997,-0.40726,-0.03975,-0.00292,-0.00965,0.99995433
21/1/2016,0.00841,1.00000,0.10568,0.57616,0.03894,0.03311,-0.02390,0.04393,22700.00000,22524.00000,0.00000,1.00000,0.00000,1.20000,-0.09511,-0.24603,-0.02866,-0.01840,0.00707,0.999969552
22/1/2016,-0.03401,1.00000,0.04939,0.71468,0.04393,0.74735,-0.01969,0.02616,22490.00000,22494.00000,0.00000,0.00000,1.00000,0.96692,-0.10208,-0.32653,-0.02449,-0.01426,-0.00395,1.000243591
25/1/2016,0.00815,0.00000,0.33392,1.16974,0.02616,0.31869,-0.01287,0.01398,22613.00000,22525.00000,1.00000,0.00000,1.00000,0.64587,-0.25049,-0.32178,-0.02767,0.00403,-0.01779,0.999863014
26/1/2016,0.00868,1.00000,0.43487,-0.80913,0.01398,0.27679,-0.01061,0.02671,22588.00000,21999.00000,0.00000,1.00000,0.00000,0.51018,-0.13252,-0.22107,-0.01714,-0.00329,0.03002,1.000045668
27/1/2016,0.02650,1.00000,0.15798,1.01564,0.02671,0.45070,-0.01312,0.02143,22055.00000,21909.00000,0.00000,0.00000,1.00000,0.61625,-0.19417,-0.39603,-0.02181,-0.00350,0.01817,1.000471885
28/1/2016,-0.01171,1.00000,0.26109,0.58163,0.02143,0.71284,-0.01182,0.01999,22204.00000,22388.00000,0.00000,0.00000,1.00000,0.59107,-0.28756,-0.38197,-0.02486,0.00259,-0.01754,0.999284899
29/1/2016,-0.01056,0.00000,0.41776,0.51006,0.01999,0.91796,-0.00525,0.03427,22500.00000,22483.00000,1.00000,0.00000,1.00000,0.29444,-0.28135,-0.42089,-0.01616,0.00661,-0.00325,0.999604129
1/2/2016,-0.02488,0.00000,0.84283,0.99759,0.03427,0.34681,0.00019,0.02355,22310.00000,22417.00000,0.00000,0.00000,1.00000,-0.01228,-0.19932,-0.42957,-0.00671,0.00759,-0.00843,1.000137086
2/2/2016,0.01477,1.00000,0.64517,-0.03098,0.02355,0.24453,-0.00382,0.01557,22113.00000,22152.00000,0.00000,1.00000,0.00000,0.27602,-0.14660,-0.38671,-0.00795,0.00055,-0.05462,1.000350284
3/2/2016,0.01009,1.00000,0.53191,-1.55861,0.01557,0.86032,-0.00589,0.01262,22313.00000,22280.00000,0.00000,1.00000,0.00000,0.40282,0.01424,-0.18792,-0.00533,-0.00649,-0.03486,1.000213142
4/2/2016,-0.04928,0.00000,0.13427,1.92627,0.01262,0.10724,-0.00023,0.01333,22077.00000,21824.00000,1.00000,0.00000,1.00000,0.01839,0.07301,-0.08430,0.00159,-0.00214,-0.03664,0.999573807
5/2/2016,-0.01992,0.00000,0.34201,0.44337,0.01333,0.42614,0.00110,0.01385,21741.00000,21779.00000,0.00000,0.00000,1.00000,-0.11567,-0.05285,-0.03936,-0.00043,0.00273,-0.01181,0.998142226
11/2/2016,0.04776,0.00000,0.53591,-3.53727,0.01385,0.49302,-0.00703,0.02002,21673.00000,21630.00000,0.00000,1.00000,0.00000,0.70259,0.32998,0.42708,0.00194,-0.01650,0.04368,1.001388296
12/2/2016,0.02092,0.00000,-0.06304,-0.14578,0.02002,0.04269,-0.01126,0.02032,21690.00000,21387.00000,0.00000,1.00000,0.00000,1.03015,0.75261,0.65998,0.00930,-0.03299,0.08141,1
15/2/2016,-0.01240,1.00000,-0.06841,1.09691,0.02032,0.86843,-0.00608,0.02951,21058.00000,21310.00000,1.00000,0.00000,1.00000,0.62987,0.40241,0.86518,0.00836,-0.02161,0.05232,1
16/2/2016,0.02998,0.00000,0.40861,1.20768,0.02951,0.52296,-0.00121,0.02808,21265.00000,21331.00000,1.00000,0.00000,1.00000,0.18318,0.05230,0.84427,0.00129,-0.00397,0.03027,0.988162525
17/2/2016,-0.00660,0.00000,0.60916,0.57504,0.02808,0.03622,-0.00394,0.02802,21530.00000,21737.00000,0.00000,0.00000,1.00000,0.85650,-0.02060,0.37352,-0.00476,-0.00303,0.02556,1.003191391
18/2/2016,0.01341,1.00000,0.52639,1.09738,0.02802,0.50073,-0.00367,0.01092,21778.00000,21824.00000,1.00000,0.00000,1.00000,2.12787,0.00995,0.06277,-0.00300,-0.00441,-0.01632,1.001751986
19/2/2016,-0.00617,2.00000,0.80997,-0.41191,0.01092,0.38250,0.00095,0.01042,21640.00000,21787.00000,0.00000,1.00000,0.00000,-0.65219,0.05876,0.03694,0.00375,-0.00214,-0.02973,0.998542565
22/2/2016,-0.01333,0.00000,0.73208,1.23477,0.01042,0.64327,0.00527,0.01205,21620.00000,21784.00000,1.00000,0.00000,1.00000,-14.20656,0.11442,0.12551,0.01070,-0.00076,-0.02675,1.000553097
23/2/2016,-0.02354,0.00000,0.79246,0.98529,0.01205,0.32172,0.00707,0.01575,21811.00000,21817.00000,0.00000,1.00000,0.00000,2.08499,0.13845,0.20534,0.01377,-0.00040,-0.03237,0.999907868
24/2/2016,0.02063,1.00000,0.70605,-0.23506,0.01575,0.43319,0.00255,0.02107,21879.00000,22100.00000,0.00000,1.00000,0.00000,1.39909,0.04583,0.16549,0.00493,-0.00011,-0.01112,1.000813907
25/2/2016,-0.01468,1.00000,0.59324,0.47433,0.02107,0.14839,0.00277,0.02864,22266.00000,22143.00000,0.00000,1.00000,0.00000,-1.28829,-0.11008,0.01313,-0.00369,0.01007,0.05102,1.000705835
26/2/2016,0.01919,1.00000,0.35946,0.76047,0.02864,0.62198,0.00932,0.01950,22112.00000,21862.00000,0.00000,0.00000,1.00000,-9.20918,-0.36433,-0.33520,-0.01201,0.03340,0.04534,1.000276002
29/2/2016,0.03790,0.00000,0.48095,0.53008,0.01950,0.32686,0.00727,0.02094,21903.00000,22058.00000,0.00000,1.00000,0.00000,12.11258,-0.45040,-0.51090,-0.01614,0.03336,0.07049,1.001057714
1/3/2016,0.00199,1.00000,0.21528,0.80280,0.02094,0.93906,0.00115,0.02280,22156.00000,21907.00000,1.00000,0.00000,1.00000,-53.11522,-0.21997,-0.50415,-0.00697,0.00992,0.08891,1.002082568
2/3/2016,0.01989,0.00000,0.52727,1.93204,0.02280,0.64062,0.00603,0.02361,21850.00000,21910.00000,1.00000,0.00000,1.00000,5.58910,0.18898,-0.34654,0.01126,0.00048,0.01851,0.999709658
3/3/2016,0.00802,0.00000,0.98694,1.02187,0.02361,0.49665,0.00831,0.02066,21807.00000,21123.00000,0.00000,0.00000,1.00000,3.51129,0.37408,0.07183,0.01887,-0.00289,0.00487,0.999831858
4/3/2016,-0.01404,1.00000,0.90833,0.78298,0.02066,0.85450,0.00826,0.01806,21167.00000,21140.00000,1.00000,0.00000,1.00000,1.77631,0.45305,0.72765,0.02321,-0.00776,-0.00684,0.997018804
7/3/2016,-0.00749,0.00000,0.97763,1.40396,0.01806,0.09019,0.01047,0.01396,21209.00000,20861.00000,1.00000,0.00000,1.00000,1.32444,0.61862,1.22412,0.03413,-0.01520,-0.02932,0.996411868
8/3/2016,-0.00253,1.00000,0.89364,-0.12460,0.01396,0.50290,0.00906,0.02303,20786.00000,20348.00000,0.00000,1.00000,0.00000,1.12124,0.37143,0.99276,0.02635,-0.01006,0.02687,1.001338853
9/3/2016,0.01677,1.00000,0.73565,0.06387,0.02303,0.98929,0.00870,0.01153,20453.00000,20399.00000,0.00000,1.00000,0.00000,1.53306,0.05251,0.70362,0.01137,0.00567,0.02731,0.998140407
10/3/2016,0.01459,0.00000,0.64531,1.21114,0.01153,0.27051,0.01126,0.02244,19900.00000,19943.00000,0.00000,0.00000,1.00000,1.58907,-0.08926,0.24902,0.00485,0.01861,0.01802,1.001277965
11/3/2016,-0.00928,1.00000,0.58477,0.11209,0.02244,0.97060,0.01299,0.02481,20023.00000,19697.00000,1.00000,1.00000,0.00000,1.16085,-0.16568,-0.12187,0.00166,0.02596,0.04050,0.999323389
14/3/2016,-0.00398,0.00000,0.68739,1.55843,0.02481,0.35589,0.01556,0.01599,20075.00000,20059.00000,1.00000,0.00000,1.00000,1.35274,-0.19774,-0.26934,0.00324,0.02950,0.01385,0.997953405
15/3/2016,0.02362,2.00000,0.77199,0.10174,0.01599,0.35441,0.01559,0.00965,19555.00000,19810.00000,0.00000,1.00000,0.00000,1.83002,-0.42340,-0.51893,-0.00759,0.04150,0.03237,1.000724716
16/3/2016,0.01244,1.00000,0.66459,0.88230,0.00965,0.29762,0.00868,0.01880,19795.00000,19468.00000,0.00000,1.00000,0.00000,1.17508,-0.40802,-0.52508,-0.01058,0.02990,0.03901,1.002234206
17/3/2016,0.00514,1.00000,0.57153,1.49622,0.01880,0.66848,0.00681,0.01153,19170.00000,19271.00000,1.00000,0.00000,1.00000,0.90336,-0.02354,-0.43697,0.00588,0.00781,0.00963,1.001153048
18/3/2016,-0.00319,2.00000,0.87785,0.71074,0.01153,0.83803,0.00830,0.01694,19222.00000,19621.00000,1.00000,0.00000,1.00000,1.00194,0.25473,-0.25723,0.01511,0.00108,-0.01173,0.992782555
21/3/2016,-0.00302,0.00000,0.95226,0.83319,0.01694,0.51620,0.00732,0.01578,19280.00000,18847.00000,1.00000,0.00000,1.00000,0.82707,0.39291,0.36012,0.01880,-0.00489,-0.02380,0.999474091
22/3/2016,-0.01941,0.00000,0.89681,0.72546,0.01578,0.37901,0.00810,0.01131,19055.00000,18751.00000,0.00000,0.00000,1.00000,0.94576,0.30335,0.63534,0.01819,-0.00273,-0.00136,1.002011886
23/3/2016,0.00297,1.00000,0.78082,0.26587,0.01131,0.52420,0.00957,0.01764,19030.00000,19091.00000,0.00000,1.00000,0.00000,1.04623,0.00797,0.40402,0.00951,0.00964,0.01602,1.000849473
24/3/2016,0.02893,1.00000,0.70695,-0.21565,0.01764,0.27363,0.00822,0.01968,19290.00000,19238.00000,0.00000,1.00000,0.00000,0.84703,-0.20605,0.03479,-0.00116,0.01849,0.01588,1.002499961
29/3/2016,0.00265,1.00000,0.42490,0.46823,0.01968,0.82299,0.00512,0.01178,19005.00000,18901.00000,0.00000,1.00000,0.00000,0.57200,-0.37893,-0.37398,-0.01049,0.02212,-0.00262,1.000723489
30/3/2016,-0.01781,2.00000,0.41699,2.02205,0.01178,0.88962,0.00524,0.01648,19266.00000,19010.00000,1.00000,0.00000,1.00000,0.51013,-0.23123,-0.38964,-0.00298,0.01408,-0.02737,1.000599908
31/3/2016,-0.01853,0.00000,0.88183,1.03764,0.01648,0.59069,0.00788,0.01294,19037.00000,19273.00000,1.00000,0.00000,1.00000,0.67650,0.09928,-0.31727,0.01021,0.00542,-0.03770,0.992344233
1/4/2016,-0.00120,2.00000,0.83521,0.82910,0.01294,0.20562,0.00761,0.02623,19215.00000,19723.00000,0.00000,1.00000,0.00000,0.93539,-0.21185,-0.39410,0.00172,0.01383,-0.02930,0.997505848
5/4/2016,-0.00246,1.00000,0.45184,-0.24505,0.02623,0.49548,0.00200,0.01380,19685.00000,19469.00000,0.00000,1.00000,0.00000,0.45848,-0.15376,-0.06974,-0.00232,0.00658,0.00275,1.004596987
6/4/2016,0.00665,1.00000,0.09546,-0.13111,0.01380,0.63032,-0.00349,0.01201,19434.00000,19442.00000,0.00000,1.00000,0.00000,-1.52061,0.25682,-0.00944,0.00200,-0.00922,0.02069,0.999799029
7/4/2016,0.01175,0.00000,0.16317,1.18557,0.01201,0.31814,-0.00560,0.01947,19000.00000,18978.00000,0.00000,1.00000,0.00000,-7.39540,0.17500,-0.00567,-0.00135,-0.01006,0.04021,1.000556647
8/4/2016,0.00395,1.00000,0.19131,-0.37519,0.01947,0.97178,-0.00540,0.02114,19188.00000,19156.00000,0.00000,1.00000,0.00000,-4.26711,0.09778,0.37971,-0.00267,-0.00828,0.07850,0.99723377
11/4/2016,0.03954,0.00000,0.35227,0.63092,0.02114,0.82779,-0.00297,0.02288,19188.00000,19313.00000,1.00000,0.00000,1.00000,-0.91726,0.02686,0.20656,-0.00215,-0.00385,0.05728,1.000433907
12/4/2016,0.00505,0.00000,0.56020,0.79482,0.02288,0.76700,0.00085,0.00862,18400.00000,18378.00000,1.00000,0.00000,1.00000,0.18802,-0.00065,0.09706,0.00080,0.00089,0.02371,0.999024133
13/4/2016,-0.00248,0.00000,0.59824,2.15169,0.00862,0.96223,0.00690,0.02856,18279.00000,18372.00000,1.00000,0.00000,1.00000,1.14727,0.16966,0.20108,0.01154,0.00198,0.02098,1.00094581
14/4/2016,-0.01347,0.00000,1.08896,1.42802,0.02856,0.16258,0.00823,0.01625,18648.00000,18835.00000,1.00000,0.00000,1.00000,1.22080,0.62203,0.62097,0.02608,-0.01073,-0.02046,1.001982775
15/4/2016,0.01690,1.00000,0.93950,0.36118,0.01625,0.51033,0.00532,0.01379,18990.00000,19141.00000,0.00000,1.00000,0.00000,0.80676,0.60287,0.87481,0.02502,-0.01577,-0.00137,1.00064931
18/4/2016,-0.01190,1.00000,0.84308,-0.48106,0.01379,0.93285,0.00519,0.01145,19250.00000,18916.00000,0.00000,1.00000,0.00000,0.81137,0.17133,0.89993,0.01283,-0.00323,0.00887,0.998918518
19/4/2016,0.01248,2.00000,0.68233,2.30682,0.01145,0.91087,0.00916,0.01258,19387.00000,19294.00000,1.00000,0.00000,1.00000,1.63847,0.07862,0.72888,0.01274,0.00516,-0.01923,0.999938134
20/4/2016,-0.01379,0.00000,0.76829,0.96753,0.01258,0.48913,0.01158,0.02490,19232.00000,19332.00000,0.00000,1.00000,0.00000,2.84883,-0.00838,0.16151,0.01051,0.01276,-0.01748,0.99735507
21/4/2016,-0.01476,1.00000,0.62386,0.66510,0.02490,0.70781,0.01190,0.01714,19349.00000,19476.00000,0.00000,0.00000,1.00000,3.71219,-0.10867,-0.03860,0.00528,0.01934,-0.01918,1.001969572
22/4/2016,0.00332,0.00000,0.69036,0.00757,0.01714,0.48041,0.01129,0.01059,19531.00000,19416.00000,0.00000,1.00000,0.00000,3.72618,-0.27900,-0.28504,-0.00386,0.02820,-0.01026,1.001718053
25/4/2016,0.00237,1.00000,0.51073,0.14367,0.01059,0.18399,0.00656,0.01532,19372.00000,19152.00000,0.00000,1.00000,0.00000,3.51510,-0.45182,-0.51139,-0.01576,0.03129,-0.00623,1.00295122
26/4/2016,0.00259,1.00000,0.21549,0.46411,0.01532,0.79466,0.00388,0.02176,19175.00000,18912.00000,0.00000,1.00000,0.00000,1.62209,-0.37752,-0.55119,-0.01053,0.01946,-0.01349,0.998767524
27/4/2016,-0.01340,2.00000,0.20257,0.57431,0.02176,0.58953,0.00022,0.01488,19113.00000,19350.00000,0.00000,0.00000,1.00000,0.06349,-0.13527,-0.52597,-0.00345,0.00411,-0.03800,1.000077125
28/4/2016,-0.02134,0.00000,0.28259,1.05851,0.01488,0.41483,-0.00362,0.02135,19345.00000,19057.00000,0.00000,0.00000,1.00000,-1.65529,-0.14195,-0.46588,-0.00690,-0.00017,-0.04323,1.000231357
29/4/2016,-0.00587,1.00000,0.35723,0.01127,0.02135,0.41090,-0.00495,0.00960,19167.00000,19324.00000,0.00000,1.00000,0.00000,-50.18406,-0.16268,-0.27594,-0.00867,-0.00106,-0.04990,0.997054742
