Date, N+1 Close ,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude, HSI Open (N) , HSI Close (N) ,Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes
17/10/2000," 1,809 ",2,0.195541342,-0.202513388,0.022785718,0.886146849,-0.011084593,0.025697191," 15,082 "," 14,873 ",0,1,0,0.961867984
18/10/2000," 1,722 ",0,0.271581302,0.865585117,0.025697191,0.088987999,-0.019812462,0.052341016," 14,752 "," 14,459 ",0,1,0,1.635842296
19/10/2000," 1,647 ",1,0.093445866,0.109173077,0.052341016,0.294057885,-0.031167011,0.062884766," 14,352 "," 14,423 ",0,1,0,2.336563141
20/10/2000," 1,718 ",1,0.027335819,0.601772375,0.062884766,0.821065252,-0.030013505,0.027572266," 14,822 "," 15,045 ",0,0,1,2.277584331
23/10/2000," 1,737 ",0,0.276364706,0.893156082,0.027572266,0.421790498,-0.019952884,0.031451671," 15,038 "," 15,102 ",1,0,1,2.246319304
24/10/2000," 1,705 ",0,0.368886445,0.487534863,0.031451671,0.056378806,-0.016823873,0.02873178," 15,126 "," 14,926 ",0,1,0,3.161819394
25/10/2000," 1,696 ",1,0.286103491,0.057376946,0.02873178,0.10592968,-0.016400468,0.018494314," 14,987 "," 15,061 ",0,1,0,2.658054483
26/10/2000," 1,691 ",2,0.286387989,-0.305740718,0.018494314,0.652836383,-0.015709974,0.031216417," 14,904 "," 14,996 ",0,1,0,1.618223466
27/10/2000," 1,725 ",2,0.320036079,0.718120955,0.031216417,0.537499053,-0.012067059,0.033519179," 15,065 "," 14,902 ",1,0,1,1.192352527
30/10/2000," 1,748 ",0,0.497277782,0.639965171,0.033519179,1,-0.007194677,0.016736941," 14,936 "," 14,800 ",0,0,1,0.866912446
31/10/2000," 1,791 ",0,0.673836131,1.097340311,0.016736941,0.737991589,-0.004433657,0.031153206," 14,791 "," 14,895 ",1,0,1,0.560414187
1/11/2000," 1,850 ",0,0.989406521,0.93784567,0.031153206,0.980348792,0.006413577,0.027111612," 14,943 "," 15,349 ",1,0,1,-0.879482107
2/11/2000," 1,809 ",0,1.08814236,0.990994038,0.027111612,0.216327152,0.016868939,0.033304864," 15,293 "," 15,292 ",0,1,0,-2.065134959
3/11/2000," 1,851 ",1,0.822218423,0.229796091,0.033304864,0.766908892,0.016987332,0.029660151," 15,486 "," 15,594 ",0,0,1,-2.337906231
6/11/2000," 1,886 ",0,0.927445038,1.054218551,0.029660151,0.863336851,0.016101975,0.016312304," 15,625 "," 15,671 ",1,0,1,-7.141070149
7/11/2000," 1,876 ",0,0.924245245,1.094283475,0.016312304,0.470403415,0.018167021,0.02355562," 15,692 "," 15,821 ",0,1,0,34.62032089
8/11/2000," 1,846 ",1,0.793141316,0.488790599,0.02355562,0.113161397,0.018053415,0.03207191," 15,780 "," 15,654 ",0,1,0,21.9395863
9/11/2000," 1,836 ",1,0.637847109,-0.014456534,0.03207191,0.228093524,0.016456314,0.019558533," 15,474 "," 15,505 ",0,1,0,31.68252233
10/11/2000," 1,821 ",2,0.564727702,0.229485709,0.019558533,0.258876822,0.013364558,0.025304719," 15,458 "," 15,389 ",0,1,0,15.45101197
13/11/2000," 1,747 ",1,0.443733101,0.041102435,0.025304719,0.019697712,0.00521054,0.036439326," 15,079 "," 14,816 ",0,1,0,-6.232918993
14/11/2000," 1,792 ",1,-0.043207991,0.047424318,0.036439326,1,-7.09898E-06,0.025034901," 14,827 "," 15,178 ",0,0,1,0.00329475
15/11/2000," 1,785 ",0,0.251102626,1.183459569,0.025034901,0.012223972,-0.003475893,0.019998222," 15,369 "," 15,127 ",0,0,1,-2.645830938
16/11/2000," 1,834 ",1,0.250382364,0.005001472,0.019998222,0.981188312,-0.002150377,0.02859578," 15,133 "," 15,298 ",1,1,0,-0.304770519
17/11/2000," 1,825 ",0,0.541794715,0.971782477,0.02859578,0.328855145,9.86026E-06,0.016649528," 15,193 "," 15,181 ",0,0,1,0.00119169
20/11/2000," 1,830 ",2,0.503143717,0.328855145,0.016649528,0.241669735,-0.004467626,0.012989269," 15,154 "," 15,347 ",0,0,1,-0.799804729
21/11/2000," 1,817 ",2,0.573319085,-0.118940263,0.012989269,0.790344202,-0.00628055,0.013302359," 15,186 "," 15,188 ",0,1,0,-1.097438408
22/11/2000," 1,782 ",2,0.530533698,0.817166427,0.013302359,0.270847303,-0.00670732,0.033246024," 15,169 "," 14,773 ",0,1,0,-1.214829173
23/11/2000," 1,785 ",1,0.291873141,0.18960907,0.033246024,0.985707897,-0.006321355,0.024016618," 14,417 "," 14,564 ",0,1,0,-1.264122428
24/11/2000," 1,779 ",2,0.363524497,0.996018691,0.024016618,0.068620345,-0.005178738,0.016238129," 14,585 "," 14,377 ",0,0,1,-1.265164112
27/11/2000," 1,754 ",2,0.333575226,0.106205379,0.016238129,0.083590946,-0.001981224,0.027425233," 14,491 "," 14,603 ",0,1,0,-1.212287325
28/11/2000," 1,702 ",1,0.099766316,0.083590946,0.027425233,0.083424127,-0.004599354,0.03622993," 14,550 "," 14,566 ",0,1,0,2.01556359
29/11/2000," 1,594 ",1,-0.081909113,0.002046359,0.03622993,0.065757875,-0.015611035,0.065315876," 14,337 "," 14,169 ",0,1,0,1.645247594
30/11/2000," 1,600 ",1,-0.13378257,0.125292205,0.065315876,0.172633763,-0.023755758,0.041191714," 14,130 "," 13,984 ",0,0,1,1.851872691
1/12/2000," 1,659 ",2,0.072493778,0.07387744,0.041191714,0.923564499,-0.022633273,0.044495641," 14,026 "," 14,441 ",1,0,1,2.031726912
4/12/2000," 1,695 ",0,0.3038508,0.938796179,0.044495641,0.750428591,-0.017283497,0.028100287," 14,470 "," 14,559 ",1,0,1,1.61057777
5/12/2000," 1,695 ",0,0.434164699,0.819252756,0.028100287,0.526690135,-0.014877447,0.015777522," 14,602 "," 14,573 ",0,0,1,1.421696377
6/12/2000," 1,718 ",2,0.469006242,1.533411096,0.015777522,0.304631147,-0.010826147,0.020701123," 14,915 "," 15,099 ",1,0,1,1.243381759
7/12/2000," 1,684 ",2,0.572100389,0.272933974,0.020701123,0.347078675,-0.009685752,0.029513535," 14,983 "," 15,012 ",0,1,0,1.218108126
8/12/2000," 1,696 ",1,0.485430459,0.30426258,0.029513535,0.986453127,-0.01085454,0.017117365," 15,009 "," 15,189 ",0,0,1,1.369060419
11/12/2000," 1,665 ",0,0.573188454,1.188261086,0.017117365,0.19588316,-0.010145432,0.035702951," 15,274 "," 15,409 ",0,1,0,1.710857483
12/12/2000," 1,695 ",1,0.468697878,0.307323819,0.035702951,0.961192701,-0.005731518,0.014025415," 15,498 "," 15,330 ",0,0,1,1.113731723
13/12/2000," 1,720 ",0,0.643420059,0.961192701,0.014025415,0.930867219,0.007064164,0.019634006," 14,986 "," 15,622 ",1,0,1,-1.506163569
14/12/2000," 1,692 ",0,0.74114329,0.930867219,0.019634006,0.234206445,0.013069203,0.020707092," 15,544 "," 15,497 ",0,1,0,-2.186041891
15/12/2000," 1,646 ",1,0.504698812,0.033981564,0.020707092,0.155817155,0.00471524,0.027799262," 15,291 "," 14,976 ",0,1,0,-0.506683441
18/12/2000," 1,632 ",1,-0.072950219,0.141728946,0.027799262,0.312717305,-0.004499193,0.019166143," 14,901 "," 15,025 ",0,1,0,0.409255582
19/12/2000," 1,592 ",1,-0.024761076,0.414527642,0.019166143,0.247941948,-0.009860613,0.035674054," 15,074 "," 15,188 ",0,1,0,0.79533284
20/12/2000," 1,567 ",1,-0.047952652,0.081960072,0.035674054,0.358865234,-0.015126642,0.021789485," 15,049 "," 14,931 ",0,1,0,1.167549396
21/12/2000," 1,543 ",1,-0.006114986,0.025242694,0.021789485,0.681358128,-0.017448523,0.024794973," 14,776 "," 14,659 ",0,1,0,1.289424922
22/12/2000," 1,563 ",1,0.070613588,0.695875499,0.024794973,0.611530503,-0.016521273,0.019775513," 14,731 "," 14,738 ",1,0,1,1.209931618
27/12/2000," 1,566 ",0,0.224929533,0.620047036,0.019775513,0.380591042,-0.014146751,0.014308009," 14,812 "," 14,748 ",0,0,1,1.167212277
28/12/2000," 1,603 ",2,0.28064962,0.378800388,0.014308009,0.760409125,-0.011701237,0.036360225," 14,785 "," 14,797 ",1,0,1,1.349181692
29/12/2000," 1,624 ",0,0.461736941,0.765677461,0.036360225,1,-0.011534938,0.017600521," 14,864 "," 15,096 ",1,0,1,5.503761597
2/1/2001," 1,609 ",0,0.6061862,1,0.017600521,0.375528458,-0.011078127,0.01751106," 15,090 "," 14,870 ",0,0,1,-9.170697196
3/1/2001," 1,583 ",1,0.600566835,0.372365139,0.01751106,0.144690492,-0.009117637,0.019368576," 14,751 "," 14,590 ",0,1,0,4.484901318
4/1/2001," 1,673 ",1,0.455050039,0.715749262,0.019368576,0.956325484,-0.001378561,0.04721176," 15,061 "," 15,235 ",1,0,1,0.461807316
5/1/2001," 1,624 ",0,1.248331813,0.956325484,0.04721176,0.089351238,0.004653346,0.034524814," 15,354 "," 15,448 ",0,0,1,-1.64404941
8/1/2001," 1,659 ",1,0.730606041,0.015064848,0.034524814,0.773021337,0.00780547,0.041089337," 15,328 "," 15,437 ",0,1,0,-1.959870109
9/1/2001," 1,651 ",0,0.915853955,0.787892736,0.041089337,0.080935591,0.012470736,0.03037565," 15,438 "," 15,501 ",0,0,1,-4.379345854
10/1/2001," 1,643 ",2,0.782084378,0.080935591,0.03037565,0.086495002,0.011690434,0.022202179," 15,396 "," 15,436 ",0,1,0,-4.412532345
11/1/2001," 1,576 ",2,0.660166682,0.263028879,0.022202179,0.085900299,0.005612882,0.055133465," 15,441 "," 15,091 ",0,1,0,-1.288623912
12/1/2001," 1,601 ",1,0.075671732,0.176639367,0.055133465,0.56326668,0.000500183,0.018004939," 15,157 "," 15,295 ",0,0,1,-0.089072707
15/1/2001," 1,605 ",0,0.266349394,0.589204024,0.018004939,0.262089303,-0.001309976,0.024922355," 15,289 "," 15,294 ",0,0,1,0.204120176
16/1/2001," 1,608 ",2,0.33125965,0.244798761,0.024922355,0.204253513,-0.001227666,0.026087815," 15,291 "," 15,363 ",0,0,1,0.200117409
17/1/2001," 1,607 ",2,0.362290871,0.361921391,0.026087815,0.609406528,0.00141833,0.02382794," 15,409 "," 15,261 ",0,1,0,-0.371522472
18/1/2001," 1,622 ",2,0.319146971,0.703221156,0.02382794,0.834863857,-0.00162986,0.013537376," 15,293 "," 15,529 ",1,0,1,1.082749923
19/1/2001," 1,619 ",0,0.526254366,0.609633446,0.013537376,0.109523188,-0.003428466,0.018178834," 15,682 "," 15,934 ",0,0,1,-6.052040905
22/1/2001," 1,636 ",2,0.502020964,0.341154437,0.018178834,0.380499598,-0.001710327,0.016081734," 15,968 "," 16,099 ",0,0,1,-0.56877416
29/1/2001," 1,619 ",2,0.688805127,0.403825962,0.016081734,0.158858829,-0.003350087,0.021385408," 16,053 "," 16,044 ",0,1,0,-0.744078489
30/1/2001," 1,583 ",1,0.562985987,0.161429286,0.021385408,0.13303861,-0.005640122,0.026415433," 16,176 "," 16,100 ",0,1,0,-1.884790754
31/1/2001," 1,588 ",1,0.16794756,0.136078239,0.026415433,0.404718286,-0.002946761,0.016870307," 16,145 "," 15,893 ",0,0,0,-2.20667428
1/2/2001," 1,602 ",2,0.19899841,0.356045693,0.016870307,0.876970597,0.000834734,0.019565865," 15,916 "," 16,102 ",0,1,0,1.252141387
2/2/2001," 1,608 ",0,0.404937138,0.876970597,0.019565865,0.257299438,0.000246131,0.013681985," 16,056 "," 16,164 ",1,0,1,-0.459481851
5/2/2001," 1,590 ",2,0.479068816,0.257299438,0.013681985,0.376396845,-0.000957721,0.01728505," 16,165 "," 16,071 ",0,1,0,0.875969501
6/2/2001," 1,584 ",1,0.275876256,0.415618308,0.01728505,0.243240306,-0.002544622,0.01557635," 16,013 "," 15,831 ",0,1,0,4.583722597
7/2/2001," 1,571 ",2,0.224700734,0.243240306,0.01557635,0.425075344,-0.004611545,0.014453596," 15,864 "," 15,913 ",0,1,0,1.480953828
8/2/2001," 1,588 ",1,0.168184766,0.396677591,0.014453596,0.74752039,-0.005118418,0.018612566," 15,909 "," 16,049 ",1,0,1,1.19915506
9/2/2001," 1,674 ",0,0.395530424,0.959971267,0.018612566,1,0.000461228,0.055557618," 15,988 "," 15,909 ",1,0,1,-0.730802253
12/2/2001," 1,740 ",0,1.679071455,0.966245298,0.055557618,0.960399557,0.009976402,0.04260243," 15,883 "," 15,873 ",1,0,1,3.053332836
13/2/2001," 1,716 ",0,1.508510466,0.98357081,0.04260243,0.296846268,0.015874414,0.028222091," 15,808 "," 15,693 ",0,0,1,3.134957457
14/2/2001," 1,679 ",1,0.974111443,0.297658416,0.028222091,0.153758179,0.013886787,0.02580336," 15,802 "," 15,843 ",0,1,0,2.539605641
15/2/2001," 1,690 ",1,0.710645748,0.080378046,0.02580336,0.854537453,0.010987392,0.016040965," 15,822 "," 15,860 ",0,1,0,1.849678792
16/2/2001," 1,700 ",0,0.71614077,0.859373947,0.016040965,0.449121473,0.011027345,0.021222213," 15,865 "," 15,756 ",1,0,1,1.941218754
19/2/2001," 1,786 ",2,0.706744533,0.455253925,0.021222213,1,0.017516627,0.051437124," 15,777 "," 15,630 ",1,0,1,2.090535065
20/2/2001," 1,857 ",0,0.987105917,1.255659316,0.051437124,0.764237103,0.028379077,0.035345923," 15,553 "," 15,491 ",1,0,1,2.162051613
21/2/2001," 1,773 ",0,1.025925723,0.646119797,0.035345923,0.154408012,0.028444127,0.048807602," 15,499 "," 15,527 ",0,1,0,2.322761882
22/2/2001," 1,781 ",1,0.685587199,0.128378134,0.048807602,0.96489859,0.023263619,0.022359982," 15,484 "," 15,352 ",0,1,0,2.453775284
23/2/2001," 1,857 ",0,0.671648447,1.054799124,0.022359982,0.985015588,0.021821257,0.040750695," 15,202 "," 15,099 ",1,0,1,1.892810984
26/2/2001," 1,882 ",0,0.98098061,0.965355797,0.040750695,0.606454846,0.018658988,0.026050795," 15,135 "," 15,281 ",1,0,1,1.286513351
27/2/2001," 1,892 ",0,0.935026085,0.627145947,0.026050795,0.867482998,0.018105012,0.029049126," 15,278 "," 15,230 ",0,1,0,1.062381445
28/2/2001," 1,810 ",2,0.864880179,1.025406964,0.029049126,0.131474237,0.017293659,0.055259219," 14,934 "," 14,835 ",0,1,0,1.103586359
1/3/2001," 1,719 ",1,0.525694158,0.124810578,0.055259219,0.118394028,0.008935948,0.056171386," 14,703 "," 14,788 ",0,1,0,0.901479141
2/3/2001," 1,706 ",1,0.137726789,0.101269836,0.056171386,0.160759489,0.001970142,0.025459856," 14,696 "," 14,361 ",0,1,0,0.313818466
5/3/2001," 1,730 ",1,0.064343227,0.256118148,0.025459856,0.956369675,-0.002772669,0.02840638," 14,285 "," 13,966 ",0,1,0,-0.402048613
6/3/2001," 1,767 ",0,0.202279354,1.033958122,0.02840638,0.876325329,-0.008093695,0.022295947," 14,011 "," 14,135 ",1,0,1,-0.866979332
7/3/2001," 1,756 ",0,0.395860536,0.890038878,0.022295947,0.228181957,-0.005932239,0.016137738," 14,229 "," 14,321 ",0,0,1,-0.558440026
8/3/2001," 1,750 ",1,0.356757448,0.240448909,0.016137738,0.339042041,-0.002692185,0.014959204," 14,370 "," 14,177 ",0,1,0,-0.270698993
9/3/2001," 1,707 ",2,0.343507596,0.334095129,0.014959204,0.042747658,-0.010117006,0.027268399," 14,178 "," 14,209 ",0,1,0,-1.827763179
12/3/2001," 1,647 ",1,0.230462019,-0.099122085,0.027268399,0.158861269,-0.021529095,0.036804336," 14,217 "," 14,194 ",0,1,0,12.6338293
13/3/2001," 1,639 ",1,0.068373098,-0.31165122,0.036804336,0.900055087,-0.02755802,0.034381956," 13,969 "," 13,777 ",0,1,0,5.720761346
14/3/2001," 1,661 ",0,0.140260514,1.041345475,0.034381956,0.630320876,-0.023001328,0.025396831," 13,420 "," 13,493 ",1,0,1,8.462231186
15/3/2001," 1,668 ",0,0.273965117,0.273076488,0.025396831,0.859484517,-0.011601613,0.042978996," 13,486 "," 13,331 ",0,1,0,10.19439004
16/3/2001," 1,696 ",0,0.348213927,0.872349008,0.042978996,0.696056088,-0.003611707,0.030986556," 13,057 "," 13,504 ",1,0,1,4.844017169
19/3/2001," 1,723 ",0,0.472337491,0.608855535,0.030986556,0.952324849,-0.000999279,0.019842686," 13,507 "," 13,522 ",1,0,1,0.522661213
20/3/2001," 1,688 ",0,0.594371624,1.060787929,0.019842686,0.093814326,-0.005053574,0.030800894," 13,384 "," 13,458 ",0,1,0,0.76351544
21/3/2001," 1,689 ",1,0.473420513,0.088928319,0.030800894,0.477713429,-0.008658759,0.020740003," 13,517 "," 13,224 ",0,1,0,1.193186053
22/3/2001," 1,664 ",2,0.510108066,0.508569314,0.020740003,0.403415725,-0.009089732,0.025980497," 13,160 "," 13,154 ",0,1,0,1.566991548
23/3/2001," 1,689 ",1,0.403988869,0.318450395,0.025980497,0.961913597,-0.006168554,0.030206309," 12,992 "," 12,622 ",0,1,0,0.752127337
26/3/2001," 1,720 ",0,0.59791915,1.070988181,0.030206309,0.492610428,0.003263087,0.030753877," 12,570 "," 12,583 ",1,0,1,-0.342673939
27/3/2001," 1,683 ",0,0.758173936,0.522548222,0.030753877,0,0.006967999,0.034199753," 12,679 "," 12,950 ",0,1,0,-0.646746862
28/3/2001," 1,705 ",1,0.455304415,0.089164395,0.034199753,0.35983107,0.005263582,0.028165957," 12,960 "," 12,708 ",0,0,1,-0.576127322
29/3/2001," 1,743 ",0,0.614518815,0.334385018,0.028165957,0.900221916,0.007055443,0.031699843," 12,824 "," 12,851 ",1,0,1,-2.977973353
30/3/2001," 1,815 ",0,1.039531415,0.942058443,0.031699843,0.957246258,0.011462898,0.041951799," 12,730 "," 12,678 ",1,0,1,2.946369855
2/4/2001," 1,863 ",0,1.396642921,0.992349975,0.041951799,0.585008182,0.015252054,0.042712152," 12,689 "," 12,761 ",1,0,1,2.142554751
3/4/2001," 1,808 ",0,1.168046319,0.538511733,0.042712152,0.130865529,0.015204117,0.032997044," 12,750 "," 12,727 ",0,1,0,2.978759865
4/4/2001," 1,759 ",1,0.790295065,-0.069426515,0.032997044,0.16136833,0.011032525,0.024706272," 12,688 "," 12,584 ",0,1,0,8.777424603
6/4/2001," 1,770 ",1,0.556883966,0.747575518,0.024706272,0.236538515,0.01013675,0.034963874," 12,428 "," 12,064 ",0,0,1,15.64750801
9/4/2001," 1,791 ",1,0.564857962,0.206570658,0.034963874,0.790102914,0.011947715,0.024679916," 12,446 "," 12,387 ",0,0,1,3.926187938
10/4/2001," 1,823 ",0,0.633870644,0.876718535,0.024679916,0.74139726,0.011697195,0.021046432," 12,356 "," 12,202 ",1,0,1,1.54414776
11/4/2001," 1,807 ",0,0.745337431,0.939123234,0.021046432,0.098893765,0.012873598,0.033088205," 12,264 "," 12,214 ",0,0,1,1.287682281
12/4/2001," 1,827 ",1,0.605809703,0.104010775,0.033088205,0.652041795,0.013862517,0.016646523," 12,430 "," 12,706 ",0,0,1,1.432384504
17/4/2001," 1,848 ",0,0.672737818,1.991354894,0.016646523,0.174192337,0.012678661,0.019089603," 12,779 "," 12,989 ",1,0,1,1.274455504
18/4/2001," 1,988 ",1,0.777961955,0.59551096,0.019089603,0.995862029,0.015414507,0.067465519," 12,882 "," 12,606 ",1,0,1,1.14182352
19/4/2001," 1,964 ",0,1.580129279,1.268480777,0.067465519,0.110853201,0.015104406,0.046707979," 12,761 "," 12,973 ",0,0,1,0.995289555
20/4/2001," 1,926 ",1,1.010769825,0.110853201,0.046707979,0.279614896,0.011933524,0.050676172," 13,446 "," 13,549 ",0,1,0,0.882984825
23/4/2001," 1,982 ",1,0.781801834,0.281422702,0.050676172,1,0.01852167,0.029179034," 13,571 "," 13,448 ",0,0,1,1.243445253
24/4/2001," 2,001 ",0,0.896471305,1.195407857,0.029179034,0.781629955,0.024538951,0.018957537," 13,444 "," 13,312 ",1,0,1,1.397170179
25/4/2001," 1,992 ",2,0.859248452,0.896508162,0.018957537,0.379513089,0.02305667,0.032179899," 13,251 "," 13,275 ",0,1,0,1.302768108
26/4/2001," 1,996 ",1,0.772572818,0.419959142,0.032179899,0.765847713,0.019735853,0.014236753," 13,276 "," 13,250 ",0,0,1,1.243533244
27/4/2001," 2,063 ",2,0.731634553,0.872887413,0.014236753,0.919008209,0.022371054,0.035941854," 13,325 "," 13,293 ",1,0,1,1.255686296
2/5/2001," 2,117 ",0,0.902828593,1.244782792,0.035941854,0.826211459,0.028182184,0.017736786," 13,282 "," 13,386 ",1,0,1,1.321529066
3/5/2001," 2,056 ",0,0.957596702,0.179456541,0.017736786,0.171387786,0.025424823,0.023615388," 13,596 "," 13,814 ",0,1,0,1.314550414
4/5/2001," 2,052 ",1,0.681200843,-0.014773455,0.023615388,0.739762248,0.013700584,0.026730935," 13,769 "," 13,718 ",0,1,0,0.943873742
7/5/2001," 2,044 ",2,0.666031598,0.422330898,0.026730935,0.606588967,0.007139384,0.014919478," 13,599 "," 13,391 ",0,0,1,0.654014839
8/5/2001," 2,073 ",2,0.593640941,0.669518321,0.014919478,0.894279841,0.011257138,0.02043912," 13,464 "," 13,601 ",1,0,1,0.972208547
9/5/2001," 2,117 ",0,0.688734271,0.861994475,0.02043912,0.809995979,0.013970912,0.029372214," 13,600 "," 13,541 ",1,0,1,0.86572957
10/5/2001," 2,075 ",0,0.899782351,0.707267247,0.029372214,0.465678421,0.010274412,0.038298159," 13,527 "," 13,585 ",0,1,0,0.602137162
11/5/2001," 2,100 ",1,0.607373579,0.464068937,0.038298159,0.907706172,0.008841399,0.02088939," 13,541 "," 13,605 ",0,0,1,0.56582025
14/5/2001," 2,079 ",0,0.725328918,0.705351517,0.02088939,0.043608731,0.009218687,0.015682412," 13,602 "," 13,637 ",0,0,1,0.646433475
15/5/2001," 2,160 ",1,0.510625226,0.027757088,0.015682412,0.998416174,0.008690441,0.039535881," 13,609 "," 13,259 ",1,0,1,0.569213667
16/5/2001," 2,211 ",0,1.225238726,1.016432551,0.039535881,0.686091251,0.009216334,0.033026105," 13,233 "," 13,250 ",1,0,1,0.502032126
17/5/2001," 2,175 ",0,1.178682401,1.013867369,0.033026105,0.137146025,0.010176084,0.038970483," 13,258 "," 13,336 ",0,0,1,0.579560814
18/5/2001," 2,200 ",1,0.814954791,0.137146025,0.038970483,0.918559754,0.012725211,0.024279346," 13,551 "," 13,638 ",0,1,0,0.964039494
21/5/2001," 2,240 ",0,0.859458593,1.037878753,0.024279346,0.84146534,0.016368896,0.018383745," 13,631 "," 13,459 ",1,0,1,1.379457493
22/5/2001," 2,276 ",0,0.901058587,1.042652331,0.018383745,0.804076804,0.01883172,0.015276283," 13,466 "," 13,721 ",1,0,1,1.243538584
23/5/2001," 2,262 ",0,0.898588719,0.783699831,0.015276283,0.219155521,0.016249933,0.024047488," 13,775 "," 13,878 ",0,0,1,1.073078602
24/5/2001," 2,300 ",1,0.773479554,0.146774533,0.024047488,0.9511083,0.017131015,0.027168643," 13,873 "," 13,839 ",0,1,0,1.240899902
25/5/2001," 2,353 ",0,0.841582875,0.964632298,0.027168643,0.786760275,0.021995452,0.028755386," 13,770 "," 13,811 ",1,0,1,1.408568404
28/5/2001," 2,424 ",0,0.925426078,0.857637262,0.028755386,0.952414645,0.027217599,0.029411932," 13,854 "," 13,754 ",1,0,1,1.469800599
29/5/2001," 2,356 ",0,1.004282308,1.07079892,0.029411932,0.067174956,0.024312748,0.043578725," 13,738 "," 13,739 ",0,1,0,1.448381679
30/5/2001," 2,326 ",1,0.753974585,0.026604635,0.043578725,0.756076131,0.01374862,0.045500164," 13,739 "," 13,630 ",0,1,0,1.187482533
31/5/2001," 2,335 ",1,0.623635627,0.617664364,0.045500164,0.488566607,0.012089134,0.038035659," 13,568 "," 13,420 ",0,0,1,1.081821763
1/6/2001," 2,386 ",0,0.611717562,0.568664275,0.038035659,0.921192165,0.015129448,0.020205892," 13,310 "," 13,174 ",1,0,1,1.082169298
4/6/2001," 2,563 ",0,0.783954263,1.133108781,0.020205892,0.930158448,0.022025366,0.074757252," 13,244 "," 13,141 ",1,0,1,1.1397621
5/6/2001," 2,528 ",0,1.411321297,0.951764744,0.074757252,0.12990266,0.02469976,0.049370723," 13,167 "," 13,207 ",0,0,1,1.127874299
6/6/2001," 2,449 ",1,0.935152849,0.086022464,0.049370723,0.213077015,0.018605979,0.040316966," 13,232 "," 13,452 ",0,1,0,1.06415458
7/6/2001," 2,476 ",1,0.64057032,0.166075724,0.040316966,0.994356745,0.015187916,0.028267765," 13,491 "," 13,576 ",0,1,0,0.942621314
8/6/2001," 2,488 ",0,0.683867429,1.137646503,0.028267765,0.164681337,0.012904309,0.021643561," 13,538 "," 13,703 ",1,0,1,0.749062182
11/6/2001," 2,478 ",2,0.668521143,0.415796517,0.021643561,0.283408314,0.007806851,0.045087269," 13,717 "," 13,809 ",0,1,0,0.457837571
12/6/2001," 2,410 ",1,0.620185429,0.307263813,0.045087269,0.057640842,0.004440228,0.030627786," 13,748 "," 13,675 ",0,1,0,0.318656557
